Soil_Type,Soil_Moisture_%,Shear_Strength_kPa,Bearing_Capacity_kPa,Excavation_Depth_m,Retaining_Wall_Type,Support_System,Deformation_mm,Rainfall_mm_day,Temperature_C,Groundwater_Level_m,Seismic_Activity,Ground_Settlement_mm,Wall_Displacement_mm,Pore_Water_Pressure_kPa,Strain_Gauge,Risk_Level
Clay,16.83024767,96.33254488,579.9314014,23.69623754,Sheet Pile,Bracing,26.09154377,81.78544715,-4.993002678,9.46264493,0,13.33812366,16.49079044,233.3007142,38.44089309,2
Clay,29.2048357,69.74229055,408.150243,21.95690126,Secant Pile,Bracing,29.28271677,132.3939679,25.65150476,7.333615147,0,65.46214958,32.51827802,499.4801722,67.26487394,2
Rock,9.638137893,109.8775425,378.4392216,11.94650991,Secant Pile,Bracing,0.42477893,92.97095616,12.72569633,6.374988029,1,80.22888164,37.84973797,310.6490159,58.86917204,2
Silt,26.7155792,248.6445697,307.8875518,21.24289836,Sheet Pile,Bracing,38.05029915,126.1177395,12.30906646,6.452777553,1,98.82034927,37.47633044,69.02104741,22.34987544,2
Sand,24.41492132,58.66756668,314.4721667,13.69030511,Secant Pile,Anchors,35.65071459,89.9197812,27.37535101,8.267276484,0,34.63635031,25.49370282,314.0396585,84.72094876,1
Sand,24.27304612,195.7017088,370.4525019,23.41885237,Sheet Pile,Bracing,18.31431931,37.72644928,-6.309844705,1.069198644,1,59.93792223,40.54102689,173.5577131,49.19403826,2
Clay,26.1195807,298.859379,448.2149035,15.26295889,Diaphragm Wall,Bracing,2.646796778,101.5794832,22.65381806,5.047543236,0,93.71449668,21.85390414,64.61659492,82.25360189,2
Silt,24.02559977,263.9240235,451.0730481,14.13155265,Diaphragm Wall,Bracing,37.74662699,105.7168403,32.46174823,6.970911383,0,16.70417813,6.194028265,419.3839871,40.60125362,1
Sand,20.65550804,180.3614223,185.8469539,28.23770772,Secant Pile,Bracing,47.75875802,162.1207697,35.55170168,5.868204451,0,71.76455863,28.22209208,174.0783366,98.46855539,2
Silt,8.281121942,65.91022732,350.056376,9.773735697,Diaphragm Wall,Bracing,12.0075798,147.1041412,-0.620828583,8.32779071,1,75.49787331,47.61506923,408.4468493,77.04893585,2
Silt,5.813154487,257.8433786,305.9790475,6.25207818,Secant Pile,Bracing,16.17623069,132.7583248,39.35804775,0.72271709,1,8.897553587,39.64968257,179.6979123,96.59502051,2
Clay,28.0211962,199.744627,535.2634831,18.78266406,Secant Pile,Bracing,9.190644474,22.67741911,26.08803505,6.907010395,0,86.12493852,28.93503238,137.4468592,51.43264789,2
Sand,20.41625786,78.73324926,415.7094606,29.17168893,Diaphragm Wall,Anchors,28.84680617,144.1232581,38.50201405,5.340277304,0,81.31050471,32.34028302,488.2710083,47.36911323,2
Rock,24.91343227,73.46432121,366.2520332,13.20165877,Diaphragm Wall,Bracing,7.742069732,100.0610313,16.69043944,3.79160864,0,3.340300658,46.52810135,212.7403975,75.54538093,2
Clay,17.03805879,277.4067049,157.6973211,4.674992618,Secant Pile,Anchors,17.80969717,178.8199072,19.81183398,3.402749822,0,9.108441488,21.41713972,320.6192951,88.0291263,1
Sand,7.932704724,217.3000657,402.8189447,12.16124222,Diaphragm Wall,Bracing,34.8506507,183.9741868,40.54710524,6.208326328,1,4.912689389,16.56970695,324.4916718,96.41457959,2
Sand,8.129644805,257.3216998,158.6019528,16.66015467,Sheet Pile,Bracing,28.00579915,11.03131812,39.49502488,8.909953746,0,33.47435318,48.86207825,302.213067,32.4551906,2
Sand,22.13913218,269.7447251,268.6032878,7.371921179,Diaphragm Wall,Anchors,19.32312822,164.1283121,14.64884804,4.961759261,1,50.92889907,43.17215668,461.6130846,79.87045738,2
Sand,15.75764737,192.943088,171.4209824,20.76875989,Diaphragm Wall,Anchors,21.01248009,7.539478085,5.09269474,8.247231641,0,53.2347728,16.15217923,353.4984821,21.06455976,2
Sand,10.01311817,179.3615879,446.0368235,29.9392335,Sheet Pile,Anchors,28.10554413,73.43392514,11.6243739,4.021563818,1,26.76667598,23.18902987,231.6798518,54.55743467,2
Silt,17.28986367,157.6068526,203.1260569,15.19696585,Diaphragm Wall,Bracing,0.293236394,108.4599951,11.32703807,1.023944628,1,91.15968866,20.75390645,438.071173,17.98481484,2
Clay,6.605223427,129.2366469,295.9296866,12.57767103,Diaphragm Wall,Bracing,3.925493423,29.62015973,5.777678124,0.615057365,1,36.82627899,7.454783934,131.4783046,34.73973618,2
Silt,19.54928505,158.6489902,547.8373888,13.8190125,Secant Pile,Bracing,44.06290339,149.2627625,4.771878238,0.513343713,1,4.555015597,47.89096619,294.9065409,93.13583672,2
Rock,11.72483511,243.4699139,202.1581917,6.108946817,Diaphragm Wall,Bracing,3.893949455,1.670940834,37.35846151,3.80150142,1,30.02271115,20.21562156,477.7476674,14.60906998,2
Sand,24.93897752,200.4808578,353.902532,26.84838724,Diaphragm Wall,Bracing,35.34017981,33.71980969,-6.157594362,3.372377508,0,53.11094225,43.76645413,331.4289334,63.24008951,2
Clay,12.75904897,273.1308225,309.6358306,14.2002927,Sheet Pile,Bracing,46.00190821,116.159366,27.26861502,7.179370236,0,40.82218226,9.467811384,417.6358027,59.29542729,1
Sand,16.38050373,160.8450036,109.0620205,13.45640911,Secant Pile,Anchors,13.53418022,142.8775124,-0.49489717,7.428215016,1,27.38425191,27.39354053,344.1023265,12.07383527,2
Clay,5.290513498,201.7723947,496.3790568,20.81163737,Secant Pile,Anchors,18.52457185,183.3286205,8.947824137,0.508539688,0,13.13232498,1.198069256,427.7168886,32.59790438,2
Silt,6.811172195,207.8268883,134.5229532,14.93490237,Secant Pile,Bracing,28.44607029,141.0993304,-6.615133123,2.211232629,0,81.91645001,38.21102419,475.0195459,56.29815045,2
Clay,14.81233891,197.9242906,337.1275105,20.50230366,Diaphragm Wall,Anchors,44.08544848,134.3558541,4.848550027,2.742618502,0,99.61452421,29.04569491,172.8147774,18.7178609,2
Rock,16.99847087,225.6584433,380.3391475,4.659049834,Secant Pile,Bracing,47.09527936,78.86822927,32.26315891,5.476119841,0,32.95421335,31.27947917,126.3474866,80.06236564,1
Rock,20.0005137,109.3583671,414.2132283,24.97053028,Sheet Pile,Bracing,36.97816241,0.256885105,38.67584285,1.445152239,0,38.16210442,2.586044128,267.7958376,97.21565095,2
Clay,12.29156447,178.0909444,444.3158147,28.39360673,Secant Pile,Anchors,4.330988043,24.03185175,2.183993355,1.339412194,0,61.80375247,10.55191651,365.8380921,21.47594,2
Clay,22.37454715,76.0562007,226.6361918,20.51666543,Sheet Pile,Bracing,33.45770778,106.910909,15.49513116,9.437888892,0,71.84414747,3.716543618,152.2360639,18.69119648,2
Clay,26.50305993,146.1278319,104.9893883,28.77328008,Secant Pile,Anchors,20.51518609,135.0259772,15.86782264,8.042029073,1,39.20295348,14.44571579,51.84565269,45.49350718,2
Clay,24.49627472,171.9167672,461.7218312,7.088672488,Secant Pile,Anchors,23.53504997,83.48965678,38.04664182,1.806549021,0,90.4929517,31.37195038,204.3208021,74.77652771,2
Rock,5.990470634,213.0560649,367.8282997,15.89023712,Sheet Pile,Bracing,2.457419517,146.1358023,31.95394791,4.065678079,0,56.00039892,28.30929922,485.986701,28.16006102,1
Sand,17.01267368,287.6327631,518.0588516,19.24878182,Secant Pile,Anchors,9.553106967,104.3724591,18.21924701,3.556219993,0,45.03900764,30.60749108,362.7353573,1.98799087,1
Clay,7.62325446,200.1627666,510.6941815,18.70688948,Secant Pile,Anchors,39.52568038,14.83523912,26.89109603,7.910040741,1,64.66727532,27.46256357,230.5964498,54.1220628,2
Clay,11.0511254,235.898479,521.6630839,13.83946804,Secant Pile,Anchors,22.69794165,38.40325019,36.60452797,5.102129165,1,95.28038482,13.65143978,136.6592438,95.66005678,2
Rock,29.66656483,176.5665149,342.54733,12.12827905,Diaphragm Wall,Anchors,15.08311208,167.9996446,-9.475357529,1.27849737,0,79.45522944,12.22537487,210.2403532,39.12768554,1
Rock,8.562388573,208.5260078,266.8141979,6.424248609,Sheet Pile,Bracing,19.2009537,144.9825493,12.15895171,7.389920632,1,4.001313054,6.852984177,126.427745,42.01345542,2
Silt,17.47220384,67.73305403,495.7791013,13.57704617,Secant Pile,Anchors,42.71997567,178.9523974,39.8983742,3.968879782,1,33.23099107,42.45354375,97.83761959,96.89017171,2
Clay,20.45389336,113.5978952,325.6470565,7.391842008,Sheet Pile,Anchors,37.44995087,23.51144982,30.7172167,2.629242476,0,47.0544685,30.82396793,458.0340677,69.46076116,1
Silt,22.56162426,140.4632733,191.7210982,22.82787327,Sheet Pile,Bracing,13.61576986,198.0445069,19.85627559,3.75498622,1,31.45175722,9.325550625,498.9426523,71.91719228,2
Rock,18.99121709,168.1233388,527.4870098,8.638435258,Sheet Pile,Bracing,5.875092011,41.88134279,19.13044899,4.977565636,0,70.01875608,8.860468991,123.8514978,56.27020054,1
Rock,5.244271185,61.41218638,541.2799384,4.581263243,Secant Pile,Bracing,12.59991108,2.355975257,9.127355368,3.431155164,1,82.62691499,43.65178008,74.5351515,97.46092109,2
Sand,13.16153271,85.00602439,333.1548781,17.91388572,Secant Pile,Bracing,46.03782255,199.4845878,18.62862935,2.419057726,0,73.13450952,37.13654319,198.3789982,68.88664844,1
Clay,17.94279108,119.2035769,137.8498637,19.07120278,Sheet Pile,Bracing,29.07944189,56.21477709,26.04607597,3.985020288,1,98.93332868,32.969954,257.7466313,89.50327516,2
Silt,7.196662479,292.8831727,293.913045,26.54165265,Diaphragm Wall,Bracing,26.67401044,133.6038905,13.00996711,0.191729107,0,27.25476479,20.34320538,142.1695612,69.93788657,2
Rock,13.76567328,132.8367518,501.7688297,18.57850354,Sheet Pile,Bracing,29.81967998,35.33646284,29.27842305,7.724978461,0,87.4989495,13.09877821,185.6412103,73.51158248,2
Rock,5.83007772,170.5102645,550.8870143,12.32798305,Diaphragm Wall,Bracing,18.30141329,116.0457064,37.3677725,1.709448936,1,76.66226652,48.97253816,140.3918311,29.04109221,2
Silt,6.964462429,99.02442818,201.7363712,24.6813208,Sheet Pile,Bracing,40.35535102,180.8069973,-1.49233335,0.439046136,0,36.21787576,39.86197875,398.4172558,30.3478698,2
Sand,14.92308191,202.6950178,133.486806,17.58753012,Sheet Pile,Anchors,26.16431247,64.03623349,14.83508625,6.536986929,0,73.41245437,15.08896116,370.6600745,78.29846496,1
Rock,8.317893851,120.1708039,538.6752266,5.140567685,Sheet Pile,Bracing,5.837395138,134.0507952,12.44110502,7.739361288,1,10.40759564,42.37823981,335.7281821,29.67062892,2
Clay,19.18852121,101.7481446,294.7024695,18.27796513,Secant Pile,Bracing,6.453256241,37.58071776,27.81056422,8.138291316,0,78.93334823,37.94659743,224.2480357,56.27700708,1
Rock,22.23662423,179.1431571,370.8804821,27.51650073,Diaphragm Wall,Bracing,26.84295733,124.9590797,3.742710589,4.935091827,0,53.23306026,14.85402749,459.0684236,24.93523109,2
Clay,25.01466748,51.37644979,584.032906,13.70044089,Diaphragm Wall,Anchors,46.8285109,67.29007036,25.21380032,2.053681847,1,29.22901727,21.32764271,486.2896437,81.69833808,2
Silt,10.00375611,51.91600816,133.282364,11.00079665,Sheet Pile,Bracing,15.41760608,42.24165172,38.2619083,7.372276772,0,65.57773018,9.29767227,128.1376907,11.05013512,1
Clay,9.187064556,104.7672023,424.1590037,6.873675339,Secant Pile,Bracing,43.47705844,62.63641014,12.99723799,6.997130772,1,64.16199987,5.552622219,150.3556886,82.94466398,2
Silt,7.614196008,59.18034063,137.0527113,7.089029092,Secant Pile,Anchors,38.20477933,35.7682137,40.1058635,2.462707341,0,20.94862227,36.13810164,286.5339626,60.27298005,1
Clay,20.91075624,77.00643853,287.7344642,14.68483008,Diaphragm Wall,Bracing,12.39062215,180.3832216,44.62400564,9.034077559,1,3.039741481,13.37559287,91.06275618,18.69095348,2
Silt,22.66189316,134.7151623,501.9072726,19.08335525,Secant Pile,Anchors,1.817037416,79.43737726,-4.164937253,1.043714581,1,43.36225869,41.00296829,246.4017795,54.20353855,2
Clay,5.789653621,250.6464199,316.7361164,5.17661594,Diaphragm Wall,Bracing,5.092363257,49.05586099,2.817925339,9.826882396,0,56.95118693,49.78043558,311.8060691,28.24988368,2
Sand,28.40530616,193.0121608,598.591177,28.3683519,Diaphragm Wall,Bracing,36.42469669,89.6815682,42.27088633,8.60247811,1,87.66052784,3.830990696,284.933107,32.34673347,2
Clay,6.299282091,178.1669315,379.5296425,23.38860767,Diaphragm Wall,Bracing,9.983486902,64.10723336,42.70802276,6.878986455,0,92.82167956,23.65175625,198.9088624,35.15280416,2
Clay,18.53240838,123.3722058,260.5810763,18.83884579,Secant Pile,Anchors,18.56354603,148.8838508,-4.626099854,9.387498883,0,52.88052182,40.10312797,294.1006127,6.331924697,2
Sand,22.72651299,282.9384299,210.055663,25.36784412,Diaphragm Wall,Bracing,25.0849583,194.2439824,-9.175082479,7.223111683,1,75.38034838,39.44754483,481.4604294,98.59616844,2
Rock,26.77422809,149.2537603,275.2602671,5.165042434,Diaphragm Wall,Bracing,36.27340842,87.60673134,-1.139498721,1.90456997,0,43.93032723,37.99985792,142.7078319,3.153462813,1
Rock,22.8521733,71.7731917,286.2666369,15.8746497,Sheet Pile,Bracing,5.661561163,172.20668,44.78070309,4.421561381,0,74.60821566,17.44974677,344.6741113,66.24968732,1
Clay,25.04320208,204.266629,134.3568389,20.01251443,Diaphragm Wall,Bracing,20.31832026,113.1726147,-0.100021086,0.715030243,1,20.48015249,22.69266278,69.52851237,37.12276478,2
Sand,13.48625481,78.45959837,284.7870997,25.37362847,Diaphragm Wall,Anchors,24.25364546,31.44713302,17.64011837,3.896574223,0,37.10647348,29.74841787,79.88738202,64.60102909,2
Clay,25.37062784,136.3057857,332.1192599,24.15367812,Sheet Pile,Bracing,27.0413532,138.1245484,36.66297495,7.416030197,0,63.42279988,48.69702918,298.3227009,35.62482531,2
Silt,7.00287116,176.8529847,461.3688761,10.48086974,Sheet Pile,Bracing,40.91803207,102.6868994,-8.877911412,3.864433509,1,1.815796561,16.37736355,97.22263115,67.37506463,2
Silt,27.3704164,268.5556312,428.3647424,28.40376458,Secant Pile,Bracing,8.583909752,130.1213047,23.24689402,3.302941755,0,72.24613103,46.15719439,60.05605479,72.92355095,2
Clay,18.6898094,173.3866451,454.3828276,6.357337719,Diaphragm Wall,Anchors,40.39157259,177.9374825,5.236399688,5.953557225,0,83.55355013,13.46784591,127.1808489,69.05526404,2
Rock,25.43244425,225.5646915,104.1818409,26.6286077,Secant Pile,Bracing,34.64392138,88.08691413,37.4284204,8.72204529,1,39.91416611,49.45372327,304.1821269,11.39619814,2
Rock,16.30795711,298.2042097,208.8336998,29.21538674,Secant Pile,Bracing,27.79354071,180.2355246,5.59036321,0.475831925,0,44.79424172,33.51318434,366.5034295,65.68932347,2
Clay,21.08944238,82.87227997,430.8421442,7.783145127,Sheet Pile,Bracing,34.97639352,150.1338029,27.77156462,3.854704347,0,85.12822122,23.17557402,141.1153539,27.99875495,2
Clay,18.16006652,118.6828814,341.9946841,22.49578373,Secant Pile,Anchors,20.60088695,97.72098518,27.08207978,1.582407418,1,77.56546353,30.6695214,350.7167467,2.880137057,2
Silt,23.28973804,148.6440189,102.6567378,4.087709007,Diaphragm Wall,Bracing,6.919879298,120.6444271,2.182145187,6.953542507,0,28.8149489,13.62655845,132.114349,41.48306719,0
Rock,7.040749551,155.4570446,502.2473212,13.94641628,Sheet Pile,Bracing,33.28826201,65.1162265,-8.086044007,1.057245604,0,32.39761066,13.70869288,326.055842,43.35431028,1
Clay,6.5088021,152.7552688,486.4047866,16.93964908,Diaphragm Wall,Bracing,26.23361533,196.7194599,12.50872656,6.648077586,1,67.88782324,5.677727192,235.381856,46.71741334,2
Silt,11.17758085,276.9027506,374.2095815,18.6774211,Diaphragm Wall,Bracing,31.96874003,133.4702326,5.905623358,2.861808708,1,56.31980924,5.702514885,344.2097792,70.48241654,2
Rock,8.988617003,228.5081611,133.2316629,28.2703057,Sheet Pile,Bracing,16.89993905,8.769370499,34.49377623,1.989168137,0,16.22295711,17.38358707,497.7737386,30.88438091,2
Sand,26.79458916,201.9763035,483.2575248,21.15076856,Diaphragm Wall,Anchors,45.34332887,65.32438115,34.02003037,9.363525578,0,30.99299092,38.14277389,472.0176344,31.52805131,2
Silt,10.48034968,127.3431795,391.8567939,15.99450468,Sheet Pile,Bracing,29.36849343,124.6628868,15.13631737,0.185245767,1,89.99832769,30.39855838,51.92679103,6.055225624,2
Rock,29.3966314,255.9475961,490.9799886,24.86122598,Diaphragm Wall,Anchors,4.270124215,11.26665556,23.35817239,4.377772719,0,68.81744367,5.129228017,448.447444,68.6821216,2
Rock,13.42239479,288.7651279,475.8734962,28.66438617,Sheet Pile,Anchors,22.49019954,4.776838264,23.23427338,0.216269925,0,98.59743177,42.61182625,79.92085783,56.78260914,2
Silt,9.552947892,255.2995706,501.501036,3.595786014,Secant Pile,Bracing,37.81780274,90.00484791,35.49369816,4.835930481,0,76.701253,30.06838135,478.8709638,34.94251127,1
Sand,24.74246268,50.3912763,359.0040332,29.52807435,Diaphragm Wall,Bracing,39.70672809,66.53803594,13.37513278,5.010473778,1,94.19744321,48.04277884,176.8215556,70.51889789,2
Silt,21.46769439,209.1003425,170.1622591,5.325567755,Sheet Pile,Anchors,24.72985264,87.65972161,5.149567388,3.216624714,0,21.61885739,33.50927337,221.9156737,53.73577492,1
Rock,17.45489291,62.78384536,435.5787367,24.98844304,Diaphragm Wall,Anchors,44.73737854,52.53866198,4.576920498,1.321617775,0,77.14848748,8.758743185,91.23719233,46.92449459,2
Clay,18.88408877,114.4018051,410.2368925,10.56903832,Diaphragm Wall,Bracing,13.38342186,32.94354939,19.49057536,3.763875377,1,2.021752015,23.68916812,100.5227412,51.13245437,2
Clay,22.98004446,64.88117509,471.1265936,6.568850759,Diaphragm Wall,Bracing,20.52993486,137.8286714,14.70315115,6.722629399,1,67.07600217,32.42487988,377.0332544,63.63481253,2
Silt,10.71136853,200.9488632,184.940503,14.87610227,Sheet Pile,Bracing,44.92984553,102.9142233,14.2066424,7.823958086,1,46.92822781,1.413235052,474.9495061,66.00026046,2
Rock,29.9083479,221.6474784,197.4876,20.38682765,Secant Pile,Bracing,44.81283582,40.03084225,-4.98744635,5.307506024,0,34.67600719,0.745513208,324.8368227,28.89578191,2
Clay,29.36982905,78.62190952,545.2047586,13.28569982,Secant Pile,Bracing,34.28563844,63.91788525,29.52320574,5.898343944,0,86.24043523,6.47015003,372.132507,14.07433634,2
Rock,21.25814216,145.9597208,474.9888992,4.473266024,Secant Pile,Bracing,42.94902736,118.3615815,1.755517839,2.006163711,1,85.42676927,12.58322175,392.8863851,15.66341812,2
Silt,9.988561273,164.0591272,554.1142444,19.18545077,Sheet Pile,Bracing,4.438663348,14.44586965,0.832449661,2.873303332,0,2.23017049,21.47745618,168.2664235,63.93908859,1
Clay,22.00570606,142.2632554,479.3576606,27.36488845,Secant Pile,Anchors,43.24974881,29.49060185,12.70170762,1.618956101,0,60.95051224,24.37202369,70.35333391,87.28732858,2
Rock,6.804960224,80.25625012,398.577653,13.34681488,Sheet Pile,Bracing,16.03099533,14.64912082,2.527808789,2.4929535,0,36.78322243,6.901380447,50.84273476,40.94962783,1
Clay,5.766312555,154.7369475,427.0663685,8.840984996,Diaphragm Wall,Bracing,8.916575621,162.4634665,22.1122047,2.248867802,0,41.56610015,33.66957896,207.7921773,16.95201603,1
Silt,11.44207221,237.794512,544.563962,14.94958834,Diaphragm Wall,Bracing,11.96849182,150.4818466,10.43048366,5.194487864,1,83.20407392,29.80690308,158.6589027,75.66024983,2
Rock,16.56557392,67.75191613,389.4033773,4.305793198,Secant Pile,Anchors,20.8984254,150.6625864,14.69014474,5.626887558,1,30.98397715,14.72320494,78.04297627,83.24894744,2
Clay,26.70681264,70.04500352,416.1956622,25.15316478,Sheet Pile,Bracing,12.55960023,143.2650687,19.54431269,9.449474208,0,94.30488106,0.682994172,130.7877316,88.05824431,2
Silt,23.17922674,138.692823,178.238358,25.3112019,Diaphragm Wall,Bracing,16.0283793,133.8770847,1.194453736,1.955706471,1,17.96338264,3.882395768,106.0245042,60.68314289,2
Clay,23.56766303,285.4314279,336.9606101,18.87601251,Sheet Pile,Bracing,6.748924304,95.39838308,-1.433660742,6.416757102,0,66.27224234,19.58473878,461.6952713,86.07285594,1
Clay,15.63733336,217.1431617,458.198556,12.533778,Sheet Pile,Anchors,14.80883828,128.4556327,38.42320466,8.17259269,0,67.2105067,7.698717558,113.1202461,1.541495845,1
Sand,13.64837481,219.6674892,235.4713492,24.59415084,Diaphragm Wall,Bracing,28.61419073,7.672310958,13.85480366,5.602414638,1,25.21951614,18.84098031,291.9418088,10.72358018,2
Sand,14.27596907,140.4799977,201.1270903,17.97654967,Sheet Pile,Bracing,22.0926854,124.2928845,12.66514853,2.550036525,1,32.4750609,31.40913023,316.8976798,9.257606705,2
Silt,29.69123909,198.4151978,256.9134041,25.30017233,Diaphragm Wall,Bracing,17.33593806,155.5755411,-8.041331735,2.6255023,0,83.47984926,27.36187139,294.570256,71.26046843,2
Sand,6.002729785,52.53279601,220.750314,20.0493874,Diaphragm Wall,Bracing,37.32260644,100.0716721,17.38869664,0.392530531,0,76.1805255,11.55879416,94.5753954,6.958178354,2
Silt,26.6757874,209.0240116,207.4563185,24.17894778,Diaphragm Wall,Anchors,44.67549857,71.50266569,20.47933469,3.054442265,0,32.90958803,17.19112456,193.4592628,49.63643725,2
Sand,19.46688521,278.3217369,312.4254214,19.16120082,Sheet Pile,Anchors,37.83946115,55.48534696,20.7362479,7.44603679,0,53.39565469,30.70155992,73.07164961,47.27068986,1
Clay,15.96538548,203.1433671,553.9192569,14.18180884,Diaphragm Wall,Bracing,16.60003511,128.56041,28.88671431,0.475177572,1,6.168029625,43.0427514,228.0514613,31.07035236,2
Silt,23.13144151,268.4246484,353.5298234,28.86453822,Sheet Pile,Bracing,37.22210839,138.5602397,-0.238499075,2.192952825,1,20.87458824,37.66067194,134.8695191,87.04051699,2
Silt,17.16672354,230.9932639,193.9601904,17.61007327,Diaphragm Wall,Bracing,7.599009124,174.19352,3.872272383,7.062324985,0,48.58205589,27.67000134,302.73464,17.04332019,1
Clay,26.83558095,80.1396041,138.4858347,19.337417,Diaphragm Wall,Anchors,6.515899405,68.46681649,34.59017559,7.826515628,0,8.597373528,18.11464992,361.7637772,35.24627844,1
Silt,27.5175466,275.6133268,448.0780726,8.953166264,Secant Pile,Bracing,17.28135185,153.9544615,42.09438393,4.553184101,1,84.33323549,18.25256388,289.4539371,77.41715,2
Silt,15.54302317,66.61096109,291.3993822,19.89257131,Secant Pile,Bracing,40.38511845,112.2711648,-2.523698895,6.980743385,0,71.80062101,43.97086551,245.4065135,3.042231439,2
Sand,11.92069493,183.4918681,510.9154733,18.43340654,Secant Pile,Bracing,12.31741236,176.5672981,17.3707255,3.879521687,1,94.36336706,1.962178802,224.3000394,67.29504002,2
Silt,19.80875821,85.53428095,429.7553843,7.990636745,Sheet Pile,Bracing,3.162670445,105.5624217,1.779693901,1.59913245,0,69.3466906,49.39913222,428.7612956,81.63977264,2
Rock,27.80908364,52.92665268,498.1207253,4.608851629,Sheet Pile,Anchors,6.58547676,103.5259657,-6.69597574,3.981494935,1,94.04013723,33.21877054,148.7156293,93.22678388,2
Clay,10.26655473,155.508565,235.9730197,19.31770163,Diaphragm Wall,Bracing,42.93724843,115.5754163,7.902683597,5.799678202,0,55.45125557,34.05688495,380.3982528,87.62966405,1
Sand,20.57416459,123.7601769,446.1794612,23.61969127,Diaphragm Wall,Bracing,31.68916424,149.863071,-2.097180615,9.480532819,0,60.02186111,1.899891865,390.8670461,31.93841168,2
Sand,20.7890055,171.5001234,232.0309923,17.13183701,Diaphragm Wall,Bracing,12.66005817,192.9380958,29.04631904,0.687509521,0,97.69710546,30.27646374,238.6400033,58.63641413,2
Rock,23.32782556,194.2999717,569.5342397,9.122860884,Diaphragm Wall,Bracing,27.76479127,14.71267084,19.35489775,5.073940938,1,64.21291469,24.238903,183.7852697,7.729349315,2
Clay,8.289192128,60.93476808,418.1871408,20.99609337,Sheet Pile,Bracing,26.37898112,10.68692048,-2.089104096,3.289197782,1,3.078656886,5.288945345,261.7436687,25.78700035,2
Clay,22.89562412,80.75082378,262.2559001,5.162854618,Diaphragm Wall,Anchors,32.77179892,187.5100675,-9.491712638,5.083116943,0,72.38027766,13.89610054,91.94626665,9.422237875,1
Sand,27.72581302,189.6605991,234.7559311,14.92951003,Diaphragm Wall,Anchors,11.65937772,105.9751251,34.4486377,0.239754474,0,90.54686921,44.51572281,70.6685145,31.51872902,2
Silt,9.492077722,135.7918383,195.4632925,7.410902477,Secant Pile,Bracing,43.22014936,122.9806029,-0.309307661,3.130253547,0,79.55802498,27.49942079,100.2214398,87.51872135,1
Sand,10.93858312,232.2933719,447.3204794,7.980394379,Diaphragm Wall,Anchors,15.4684281,96.48472032,23.34191532,8.198681475,0,58.38332726,20.67082876,134.2152642,34.71668397,1
Clay,29.28487735,213.0729121,209.3578065,8.461936627,Diaphragm Wall,Anchors,34.7065827,18.73149052,8.530705219,5.539417339,1,67.13035131,3.634107792,276.8795692,56.1898103,2
Rock,9.524423818,261.4010907,397.651633,13.44109054,Diaphragm Wall,Anchors,0.806232319,153.6178757,22.20172661,4.505824928,1,99.01917893,35.70607637,432.1114863,43.33808481,2
Sand,26.35962733,223.1232067,232.3175135,4.381055552,Sheet Pile,Bracing,18.63285649,149.444929,7.360949484,2.855250717,1,9.066208851,35.14254117,156.0390494,45.89165243,2
Clay,17.30694641,157.4827693,430.9844724,13.74042291,Secant Pile,Bracing,17.5854909,62.3406643,-5.218324162,2.980425228,0,66.72448286,30.70218035,470.8229048,96.95720518,1
Sand,11.18077686,218.2416556,507.4698643,16.81610107,Diaphragm Wall,Bracing,27.17422143,61.24784905,2.262250471,3.831014336,0,28.33976946,25.51313231,479.708559,29.61544683,1
Silt,26.76874753,118.8452936,489.0126216,16.04894569,Diaphragm Wall,Bracing,3.636813089,167.5682762,0.343221156,8.3557071,1,64.00903966,21.68922011,481.5070722,62.73244695,2
Sand,16.13263138,126.5783747,480.4256655,13.33517071,Secant Pile,Bracing,39.50656869,14.47145155,13.54106438,9.672132068,0,60.76235759,29.66355465,426.9032306,42.00626696,1
Sand,17.87043385,247.24629,193.8612028,25.65695842,Diaphragm Wall,Anchors,10.88904009,176.2210297,26.20560809,4.386553814,1,15.34568321,11.66977259,213.7212684,6.114618105,2
Clay,13.98083423,161.6048791,144.1924735,6.923820695,Sheet Pile,Anchors,33.85189074,51.33233798,4.509334122,3.933528387,1,20.67466457,47.06295321,82.70775995,48.93308316,2
Clay,19.82377129,249.5950851,449.4744142,16.65381208,Diaphragm Wall,Bracing,40.16060616,118.5969496,-9.336153558,8.465507758,1,62.1629578,29.43972646,305.9684293,81.3343329,2
Clay,9.088096815,255.6055934,284.1736069,4.675118258,Sheet Pile,Bracing,28.09384781,187.1988358,18.54155503,4.269053206,1,12.82299473,15.55962222,301.4066498,9.875296868,2
Sand,14.77703842,264.3905844,316.1731132,4.92120333,Sheet Pile,Bracing,37.04416034,135.6245003,23.31677191,5.520181723,0,26.51808751,22.48399254,432.4890952,6.95918474,1
Silt,29.23530806,279.158809,115.5745464,18.49437794,Diaphragm Wall,Bracing,33.09301561,82.88596249,42.95787717,2.309416646,1,83.52455477,40.28423944,498.1959729,15.36315204,2
Rock,11.45333582,157.7463051,229.7882246,18.28249747,Secant Pile,Bracing,17.77648986,137.9068418,22.42089417,7.435025358,0,32.7091506,8.080803037,278.670788,76.44001114,1
Rock,21.41841661,129.7167046,116.8382019,26.70690485,Sheet Pile,Bracing,40.44292695,68.79592726,15.91449077,5.319883183,1,48.80601563,14.64178112,205.341814,72.39953841,2
